case,time_s,current_A,current_density_A_cm2,temperature_experiment_C,temperature_model_C,voltage_experiment_V,voltage_model_V,temperature_min_C,temperature_max_C,ice_fraction_average,ice_fraction_max,ice_fraction_ccl_average,liquid_fraction_max,gas_porosity_min,gas_porosity_ccl_average,d_h2_effective_average_m2_s,d_o2_effective_average_m2_s,d_o2_effective_ccl_average_m2_s,d_water_cathode_average_m2_s,d_liquid_capillary_cathode_average_m2_s,lambda_pem_average,lambda_pem_min,lambda_pem_max,membrane_water_average_kg_m3,anode_pem_water_flux_kg_m2_s,pem_cathode_water_flux_kg_m2_s,active_area_factor,reversible_voltage_V,activation_loss_V,ohmic_loss_V,concentration_loss_V,limiting_current_A_m2,exchange_current_density_A_m2,hydration_activity_factor,effective_exchange_current_density_A_m2,transport_limited,electrochemical_heat_average_W_m3,phase_change_heat_average_W_m3,current_residual_max_A_m2,water_balance_residual_kg_m2_s,temperature_error_C,voltage_error_V
-20C,34.6,92.8,0.3,-12.787693656628376,-12.784029742203074,0.664,0.6512075311997211,-12.831891621734599,-12.717180677629983,0.0018154755156963521,0.019285439170294554,0.018618884173800112,0.0008165936597171803,0.3916,0.40129744413575774,6.118751515499673e-05,1.1800802773093747e-05,4.411090912765099e-06,1.330272312603295e-05,3.476407107223468e-08,4.997532116193645,3.8810267253939106,6.4382588527504145,193.40449289669408,-1.4848096744324181e-08,-3.0638124704004244e-05,0.8534932636781736,1.2522986504256906,0.5651496229773032,0.03587526375284726,6.623249581906344e-05,255556.10155531182,0.23845927277085485,7.7008268069607535,1.5672983234304265,False,7610582.817266106,14244.983322612288,4.547473508864641e-13,-1.9319127460976082e-17,0.003663914425301229,-0.012792468800278955
-20C,34.8,92.8,0.299,-12.726595365230013,-12.717219227398914,0.665,0.6526674318741418,-12.775877180382622,-12.654348047932274,0.0018454636764474906,0.019519594172128573,0.0188457342560175,0.0008709017775739101,0.3916,0.40101102629422075,6.121300474743646e-05,1.1803364933473215e-05,4.408639344236789e-06,1.3305611379551625e-05,3.4851510155252294e-08,5.010720435086779,3.8947170271495324,6.450084287532797,193.9148808378583,-1.490110017512688e-08,-3.0608371491672076e-05,0.8518093527262994,1.2522418964906206,0.5638950726837865,0.0356133629987056,6.602893398678411e-05,255550.02616648044,0.2400872540205179,7.782438041449018,1.5915752628690527,False,7571853.0110080065,280239.8111458929,4.547473508864641e-13,-4.4750444669339196e-17,0.00937613783109903,-0.012332568125858256
-20C,35.0,93.1,0.3,-12.665590843111476,-12.659122529645003,0.666,0.6533613382752725,-12.705267049997644,-12.590774052420898,0.0018631905111795109,0.019720002682884073,0.019038520648450026,0.0008124101954318791,0.3916,0.40088208998564007,6.1238766082066e-05,1.1808720519748919e-05,4.407948036399125e-06,1.3311648585898783e-05,3.4935753554342294e-08,5.023890423980942,3.9048815275956015,6.4664649175873,194.42455940806246,-1.494044256961628e-08,-3.0553835762347557e-05,0.8503802143806924,1.252188493928467,0.5631682674372805,0.0355926235146277,6.626470128630747e-05,255554.44807452295,0.2415112511116855,7.864581455311654,1.6151993441867798,False,7590804.974515405,21898.216534311417,4.547473508864641e-13,-4.404571325722362e-20,0.006468313466472253,-0.012638661724727496
-20C,35.2,93.1,0.3,-12.604675753156117,-12.596997605173954,0.667,0.65443261596944,-12.643172893085591,-12.5277062278102,0.0018856721978845361,0.019929614164828434,0.01924074104631859,0.0008556297661520543,0.3916,0.400636358975141,6.126431963423882e-05,1.1812190474380071e-05,4.405779097640473e-06,1.3315560171119352e-05,3.501816956524458e-08,5.03703775958462,3.9158093476884095,6.482034621993557,194.93336129592478,-1.4982748814853247e-08,-3.0506694449650954e-05,0.8488829648748578,1.2521335492321706,0.5621790509284988,0.03545559660299244,6.628573123927536e-05,255534.41734841,0.2430426201129313,7.947230459063321,1.6396307855035914,False,7580967.713779248,17210.630913378493,4.547473508864641e-13,2.2060126078290998e-17,0.007678147982163708,-0.012567384030560014
-20C,35.4,93.1,0.3,-12.543998198045347,-12.531451742577133,0.668,0.6555082450040894,-12.586702364187886,-12.466993251925146,0.001913977996748496,0.020155621901738884,0.019459292317032657,0.0008406670687179154,0.3916,0.4004283162829446,6.128953363995445e-05,1.1815411604815477e-05,4.404547852883705e-06,1.3319191263610173e-05,3.5107673204134534e-08,5.050169418312048,3.9278938984423193,6.496043884633017,195.44155648867624,-1.5029537449871888e-08,-3.0464949151025972e-05,0.8472669033534865,1.252077857896267,0.5611845539253801,0.03531876122323399,6.629774356343463e-05,255552.28350506217,0.2446680434100438,8.030429463829401,1.6647010854619204,False,7571090.495830215,258890.6881396329,4.547473508864641e-13,-1.441988889405721e-17,0.012546455468214646,-0.012491754995910598
-20C,35.6,92.8,0.299,-12.483705650468199,-12.472536184100022,0.669,0.6569309484373989,-12.518084289955254,-12.40902485885897,0.0019337167505551157,0.020357631653256446,0.01965384452735112,0.0008341837167513688,0.3916,0.4002440967475679,6.131507033017485e-05,1.18201828556584e-05,4.4030545194456445e-06,1.3324569764560378e-05,3.519143601782916e-08,5.063278549184602,3.9400210312742385,6.5094457796080025,195.94887985344405,-1.507647621173531e-08,-3.0424241396677945e-05,0.8458301828853947,1.2520238526438447,0.5599636911751468,0.03506311959721137,6.609343408770334e-05,255540.55398379458,0.2461376172502551,8.114135610014529,1.6892869705866282,False,7532832.764530694,112022.59458518925,4.547473508864641e-13,1.202109158743303e-17,0.011169466368176728,-0.012069051562601185
-20C,35.8,92.8,0.3,-12.423792961019492,-12.412859439878503,0.67,0.657624922345627,-12.457665174487886,-12.302425218732537,0.0019504504172742842,0.020551275020000356,0.019839801037366166,0.0007204322124934434,0.3916,0.4001689671483701,6.134007859469505e-05,1.1824831282222364e-05,4.403596131916903e-06,1.3329809809050667e-05,3.5276176233967653e-08,5.0763746580504,3.9513461784295436,6.524445086636267,196.4556992665505,-1.512032463237775e-08,-3.0372745248277427e-05,0.844458589452061,1.2519731611054699,0.5592355887830676,0.03504633579259889,6.63141841764785e-05,255604.87335678478,0.24763449357306977,8.1984103248345,1.7144275879465616,False,7551653.605641626,75942.29966598835,4.547473508864641e-13,6.830473686658678e-18,0.010933521140989555,-0.012375077654373068
-20C,36.0,92.7,0.3,-12.36415403224702,-12.351428987653946,0.671,0.6586893123589254,-12.397003411130981,-12.310737851494878,0.0019662036370129182,0.020737515946607766,0.020018788835827445,0.0008281156312330472,0.3916,0.3998831138421063,6.136507668327882e-05,1.1827886798044801e-05,4.400695146497423e-06,1.3333254208705048e-05,3.5354982998068215e-08,5.089442842810256,3.961877633068184,6.540256646877134,196.96143801675692,-1.5161088611635544e-08,-3.0324984394850085e-05,0.8431398958352095,1.251916794660432,0.5582467424907543,0.03491439312329183,6.634668746038754e-05,255540.227262429,0.249184145053205,8.283158019992795,1.740267430004273,False,7541879.592663678,222600.63327087407,4.547473508864641e-13,-2.710505431213761e-20,0.012725044593073775,-0.01231068764107468
-20C,36.2,92.9,0.3,-12.304686179801754,-12.290603026860992,0.672,0.6597415835666567,-12.336003006432065,-12.248592640046638,0.0019855737270078437,0.020936590544302372,0.02021046307993155,0.0008630100328770154,0.3916,0.3996571047441772,6.138997539532041e-05,1.183153999877994e-05,4.398776863759262e-06,1.3337372362261023e-05,3.5437348311653756e-08,5.102490778625574,3.972975805734369,6.555309107539259,197.46639313280969,-1.520405284009078e-08,-3.027863523920092e-05,0.8417293546160795,1.251863109321905,0.5572724173715248,0.03478274393914999,6.636444457356845e-05,255531.4878644984,0.250727376297568,8.368428217406795,1.7661115241423317,False,7532216.86348341,248127.36285231676,4.547473508864641e-13,-1.3010426069826053e-17,0.014083152940761678,-0.012258416433343355
-20C,36.4,93.4,0.3,-12.2450807237933,-12.232050937083386,0.672,0.6607807128471423,-12.275531723737288,-12.124387702811873,0.0020048698571989956,0.02113928416046169,0.02040549150673087,0.0007539263028618057,0.3916,0.3995695548821045,6.141471032751253e-05,1.1836446118708872e-05,4.3991151763052876e-06,1.3342902897453638e-05,3.5523096357309147e-08,5.115524125332672,3.9851002322879006,6.569022235894016,197.97078365037441,-1.525099518121718e-08,-3.0233008045770837e-05,0.8402958681180384,1.2518133305541026,0.5563153022816126,0.03465095263542437,6.636278992317933e-05,255594.8411920099,0.2522212582170892,8.454258637027598,1.7917996431405245,False,7522674.813157556,66160.36093485793,4.547473508864641e-13,-1.440633636690114e-17,0.013029786709914504,-0.011219287152857693
-20C,36.6,92.5,0.299,-12.185891036579108,-12.1716129356451,0.673,0.6621936882770634,-12.2157245735022,-12.130225985189895,0.0020196258042593563,0.02132984717970037,0.020588817014180683,0.0008516799371807394,0.3916,0.39928899310315236,6.143924640521351e-05,1.1839406841153233e-05,4.396227288944596e-06,1.3346240439118189e-05,3.5600617625261937e-08,5.128532929146674,3.997194651656062,6.582234922959256,198.47422435797628,-1.5297805688265528e-08,-3.0195589989754796e-05,0.838949995232382,1.251758140883168,0.555093066009582,0.03440521702757493,6.616956894769176e-05,255541.17857304923,0.25377188336648154,8.540584119796254,1.8183067599335376,False,7484667.499392656,239367.65680238305,4.547473508864641e-13,3.5914196963582334e-17,0.014278100934006943,-0.010806311722936668
